,YEAR,MONTH,ORIGIN_AIRPORT_ID,count,Description,IATA,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
201,2018,3,14893,3237,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
202,2018,3,14908,3132,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
203,2018,3,15016,4510,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
204,2018,3,15304,7293,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
205,2018,4,10140,1420,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
206,2018,4,10299,1295,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
207,2018,4,10397,26783,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
208,2018,4,10423,4798,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
210,2018,4,10529,1922,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
211,2018,4,10693,4438,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
212,2018,4,10721,11266,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
213,2018,4,10792,1322,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
214,2018,4,10800,1829,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
215,2018,4,10821,8646,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
216,2018,4,10994,1210,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
217,2018,4,11042,2227,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
218,2018,4,11057,9156,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
219,2018,4,11066,1761,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
220,2018,4,11193,1638,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
221,2018,4,11259,5558,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
222,2018,4,11278,5572,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
223,2018,4,11292,14788,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
224,2018,4,11298,13413,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
225,2018,4,11433,7135,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
226,2018,4,11618,8249,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
227,2018,4,11697,8413,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
229,2018,4,12173,3959,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
230,2018,4,12191,4526,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
231,2018,4,12264,3039,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
232,2018,4,12266,6382,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
233,2018,4,12339,2213,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
234,2018,4,12451,1710,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
235,2018,4,12478,7913,"New York, NY: John F. Kennedy International",JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
236,2018,4,12758,1234,"Kona, HI: Ellison Onizuka Kona International at Keahole",KOA,Kona International At Keahole,Kailua Kona,HI,USA,19.73876583,-156.0456314
237,2018,4,12889,13277,"Las Vegas, NV: McCarran International",LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
238,2018,4,12892,15732,"Los Angeles, CA: Los Angeles International",LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
239,2018,4,12953,6484,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
240,2018,4,12954,1249,"Long Beach, CA: Long Beach Airport",LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
241,2018,4,12982,1140,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
242,2018,4,13198,3461,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
243,2018,4,13204,11776,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
244,2018,4,13232,7132,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
245,2018,4,13303,5671,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
246,2018,4,13342,1827,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
247,2018,4,13487,7302,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
248,2018,4,13495,4450,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
249,2018,4,13796,4202,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
250,2018,4,13830,2091,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
251,2018,4,13871,1196,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
252,2018,4,13891,1455,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
253,2018,4,13930,12996,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
254,2018,4,14027,2338,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
255,2018,4,14057,4502,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
256,2018,4,14100,6418,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
257,2018,4,14107,12014,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
258,2018,4,14122,2369,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
259,2018,4,14307,1227,"Providence, RI: Theodore Francis Green State",PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
260,2018,4,14492,3465,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
261,2018,4,14570,1130,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
262,2018,4,14635,3091,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
263,2018,4,14679,6629,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
264,2018,4,14683,2830,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
265,2018,4,14747,10168,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
266,2018,4,14771,11607,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
267,2018,4,14831,3920,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
268,2018,4,14843,2119,"San Juan, PR: Luis Munoz Marin International",SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
269,2018,4,14869,5574,"Salt Lake City, UT: Salt Lake City International",SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
270,2018,4,14893,3299,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
271,2018,4,14908,3112,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
272,2018,4,15016,4455,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
273,2018,4,15304,6431,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
274,2018,5,10140,1508,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
275,2018,5,10299,1506,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
276,2018,5,10397,27796,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
277,2018,5,10423,5070,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
279,2018,5,10529,2020,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
280,2018,5,10693,4636,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
281,2018,5,10721,11701,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
282,2018,5,10792,1384,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
283,2018,5,10800,1866,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
284,2018,5,10821,8984,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
285,2018,5,10994,1423,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
286,2018,5,11042,2271,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
287,2018,5,11057,9490,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
288,2018,5,11066,1794,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
289,2018,5,11193,1746,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
290,2018,5,11259,5686,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
291,2018,5,11278,5690,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
292,2018,5,11292,15594,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
293,2018,5,11298,14346,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
294,2018,5,11433,7361,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
295,2018,5,11618,8500,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
296,2018,5,11697,8155,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
298,2018,5,12173,4163,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
299,2018,5,12191,4660,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
300,2018,5,12264,3278,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
301,2018,5,12266,6900,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
302,2018,5,12339,2249,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
303,2018,5,12451,1795,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
304,2018,5,12478,8222,"New York, NY: John F. Kennedy International",JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
305,2018,5,12758,1316,"Kona, HI: Ellison Onizuka Kona International at Keahole",KOA,Kona International At Keahole,Kailua Kona,HI,USA,19.73876583,-156.0456314
306,2018,5,12889,13674,"Las Vegas, NV: McCarran International",LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
307,2018,5,12892,16465,"Los Angeles, CA: Los Angeles International",LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
308,2018,5,12953,6636,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
309,2018,5,12954,1286,"Long Beach, CA: Long Beach Airport",LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
310,2018,5,12982,1192,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
311,2018,5,13198,3696,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
312,2018,5,13204,11723,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
313,2018,5,13232,7360,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
314,2018,5,13244,1048,"Memphis, TN: Memphis International",MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
315,2018,5,13303,5652,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
316,2018,5,13342,1791,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
317,2018,5,13487,7630,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
318,2018,5,13495,4489,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
319,2018,5,13796,4413,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
320,2018,5,13830,2135,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
321,2018,5,13851,1064,"Oklahoma City, OK: Will Rogers World",OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
322,2018,5,13871,1262,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
323,2018,5,13891,1509,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
324,2018,5,13930,14271,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
325,2018,5,14027,2032,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
326,2018,5,14057,4757,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
327,2018,5,14100,6775,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
328,2018,5,14107,12103,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
329,2018,5,14122,2389,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
330,2018,5,14307,1208,"Providence, RI: Theodore Francis Green State",PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
331,2018,5,14492,3727,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
332,2018,5,14570,1178,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
333,2018,5,14635,2282,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
334,2018,5,14679,6967,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
335,2018,5,14683,2933,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
336,2018,5,14747,11053,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
337,2018,5,14771,12216,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
338,2018,5,14831,4241,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
